71,181
70,244
70,158
54,224
44,244
32,143
14,158
14,133
226,297
168,276
167,233
167,231
147,189
134,274
134,189
130,274
130,188
115,276
100,298
100,284
100,257
100,185
100,158
100,147
100,114
100,108
99,269
99,223
99,192
99,187
98,268
98,221
98,197
98,195
98,158
97,262
97,158
97,155
97,154
96,279
96,277
96,218
96,177
95,273
95,247
95,211
95,148
94,238
94,201
94,164
94,140
93,269
93,257
93,208
93,148
92,183
92,167
92,163
91,221
91,148
91,103
90,253
90,195
90,188
90,129
89,279
89,204
89,190
89,179
89,169
89,164
87,221
87,186
87,169
87,168
86,298
86,216
86,205
86,161
86,129
85,293
85,287
85,238
85,178
85,172
85,149
84,293
84,185
84,160
84,147
83,277
83,273
83,208
83,190
83,161
82,279
82,218
82,197
81,279
81,247
80,287
80,161
80,154
80,125
80,121
79,279
79,257
79,213
79,204
79,195
79,185
78,144
77,204
77,169
77,128
76,228
76,211
76,169
76,154
76,103
74,262
74,227
74,186
74,121
94,183
72,285
72,283
72,155
72,129
71,289
71,263
71,229
71,147
70,273
70,264
70,257
70,228
70,214
70,164
69,283
69,276
69,273
69,268
69,262
69,238
69,192
69,187
69,161
69,129
68,264
68,206
69,103
68,185
68,164
68,128
68,107
67,289
67,277
67,254
67,221
67,185
66,298
66,284
66,266
66,263
66,248
66,244
66,229
66,162
66,145
66,108
66,103
65,285
65,247
65,242
97,257
63,287
63,228
63,158
63,157
62,244
62,241
62,202
62,196
62,185
62,163
62,150
62,126
61,244
61,228
61,216
61,169
61,160
61,148
61,140
61,134
60,298
60,293
60,287
60,273
60,258
60,192
60,161
60,154
60,147
60,119
57,289
57,229
57,208
56,238
56,188
56,164
56,161
56,126
83,160
55,221
55,208
55,169
55,140
54,288
54,266
54,263
54,138
52,292
52,287
52,262
52,233
52,165
51,253
51,221
51,175
50,292
50,279
50,154
50,140
50,134
50,121
50,178
49,298
49,256
49,229
49,137
49,107
48,244
48,161
47,266
47,202
47,165
47,164
47,150
46,238
61,201
46,214
46,195
46,185
45,293
45,244
45,216
45,211
45,126
44,211
44,195
44,187
44,145
42,277
42,272
54,114
42,268
42,206
42,183
42,179
42,169
42,147
41,258
41,253
41,236
41,229
41,178
41,160
40,264
40,206
40,192
40,158
40,155
40,148
40,128
40,106
39,228
39,226
39,213
39,183
39,167
38,285
38,157
37,264
37,258
37,253
37,174
37,144
37,140
36,288
36,253
36,218
36,211
36,156
36,148
35,214
35,192
34,279
34,205
33,282
33,229
33,227
33,185
33,145
42,106
32,229
32,190
32,148
60,288
32,108
32,103
55,216
31,298
94,125
31,293
31,289
31,231
31,204
31,201
31,183
31,172
31,163
31,121
30,154
47,161
30,119
30,114
29,289
29,264
29,241
29,229
29,174
29,155
29,108
28,287
28,273
28,244
28,124
91,195
27,206
27,190
27,137
26,266
26,229
26,106
25,144
98,185
24,293
24,244
24,227
32,256
24,164
24,150
24,108
23,157
23,129
23,119
21,244
21,236
21,196
21,148
21,128
20,273
20,267
20,258
20,178
20,165
19,257
19,192
19,161
19,106
18,227
18,221
18,106
33,124
17,244
17,177
16,189
16,165
15,288
15,154
15,119
14,258
14,227
14,174
14,154
13,289
13,257
13,119
12,272
12,226
12,158
12,104
11,289
11,288
11,268
10,244
10,185
10,157
10,119
10,114
10,108
9,287
9,283
9,229
9,208
9,190
9,164
9,152
70,293
9,103
8,206
8,204
8,154
8,148
8,126
8,122
6,277
6,273
6,157
4,277
4,267
4,204
4,203
4,191
4,177
4,168
4,165
3,292
3,277
3,231
3,134
1,201
1,188
95,221
94,221
69,126
100,247
100,165
