207,276
77,143
71,240
50,240
277,279
276,279
272,287
272,274
267,293
258,268
233,241
231,283
226,284
226,279
226,258
226,238
223,298
206,223
204,277
204,274
204,241
204,238
204,227
203,284
203,244
202,288
202,223
202,213
201,214
196,241
196,203
194,289
194,223
191,267
189,279
189,228
188,257
188,194
186,202
186,189
183,233
183,203
183,188
178,179
177,289
177,279
177,247
177,178
176,279
176,233
175,228
174,223
172,297
172,251
172,223
172,206
172,202
172,196
168,268
168,266
168,257
168,204
168,187
168,176
167,292
167,273
167,241
167,189
167,169
165,272
165,231
165,213
165,176
163,297
163,268
163,196
163,188
160,273
160,228
158,189
157,223
156,160
154,189
152,196
150,267
150,226
150,177
147,274
147,272
144,293
144,226
144,205
140,267
140,194
134,179
134,172
134,168
134,167
130,297
130,269
130,221
130,152
130,144
129,130
128,226
126,130
125,293
125,213
169,276
125,172
125,156
125,149
122,287
122,284
122,263
122,248
122,168
122,140
121,292
121,196
121,175
121,163
119,218
119,194
119,179
119,130
115,201
115,175
115,166
114,213
106,267
105,202
161,258
104,267
104,175
104,168
99,137
99,132
98,138
96,282
247,262
96,187
95,282
95,236
95,137
95,107
94,298
94,277
94,273
94,248
94,187
94,179
94,175
94,145
93,120
93,107
92,283
92,262
92,190
92,179
92,157
92,132
92,103
91,138
90,268
90,108
89,254
89,236
89,195
89,155
89,145
87,162
86,105
85,266
85,166
84,156
84,114
83,291
83,288
83,229
83,197
83,195
83,191
83,166
82,166
81,166
81,132
80,206
79,244
79,218
79,138
79,114
79,107
78,212
78,132
77,288
77,266
77,249
77,236
77,212
77,187
77,124
74,263
71,248
71,212
71,191
71,155
71,120
70,266
70,179
70,103
69,295
68,254
65,269
65,256
65,218
63,242
63,107
62,242
62,155
121,227
61,269
61,157
60,256
60,107
57,295
57,138
57,107
56,251
56,218
56,108
55,295
55,256
55,197
55,162
55,124
52,192
52,145
52,128
52,103
51,236
51,162
51,124
50,285
50,282
50,236
50,221
50,161
50,132
49,295
48,132
48,124
47,277
47,248
47,179
47,156
46,295
46,166
45,269
45,187
44,256
44,242
163,269
44,236
44,192
44,138
43,279
43,208
43,205
43,125
43,119
43,105
42,162
41,248
41,218
41,132
41,128
40,256
39,282
39,264
39,244
39,166
38,295
38,291
52,156
37,256
37,251
37,236
37,129
34,291
130,187
34,266
47,212
34,162
34,128
33,166
32,138
32,120
31,272
31,266
31,212
31,197
31,179
30,269
29,291
28,282
28,162
27,212
27,138
26,295
92,195
26,291
25,293
25,289
25,272
25,187
25,174
25,168
176,211
25,155
23,138
22,283
22,202
22,190
22,158
21,263
21,248
21,166
20,293
20,229
20,177
20,140
20,124
19,295
19,256
19,132
19,127
19,120
18,236
17,291
17,256
17,192
16,242
16,158
16,129
16,126
16,107
15,295
13,208
12,292
12,244
12,236
12,221
12,150
12,145
12,108
11,256
11,105
9,295
9,254
9,212
9,132
8,291
8,162
8,132
6,251
204,276
4,298
4,257
4,244
4,206
4,108
4,105
3,262
3,212
1,298
1,211
1,178
69,291
1,175
1,158
1,119
1,104
115,145
94,126
48,221
255,272
233,272
211,272
206,226
194,233
194,231
180,253
177,255
177,250
175,226
165,200
165,177
163,257
161,167
150,250
150,175
149,196
149,188
130,211
130,167
119,177
115,259
115,255
115,239
115,196
111,130
104,167
101,292
99,243
99,222
95,222
95,218
94,239
93,159
92,247
92,233
89,290
87,288
87,222
85,290
86,290
78,159
77,290
75,149
75,111
73,290
69,111
61,288
61,159
60,290
58,271
53,118
52,218
52,111
43,292
43,247
43,239
43,211
43,175
43,149
41,290
39,222
22,271
22,211
22,152
22,125
90,254
22,119
22,104
18,295
16,222
13,161
8,222
7,159
7,132
5,290
5,222
5,218
5,132
3,290
3,250
3,139
1,259
1,161
1,118
226,253
226,244
226,239
204,262
196,231
177,228
177,204
176,231
176,226
173,228
167,198
165,204
158,196
126,279
122,231
100,240
100,229
100,127
95,240
95,229
95,220
95,142
94,283
94,224
94,154
94,142
17,197
92,264
91,108
90,212
90,158
90,157
87,195
87,111
86,253
85,212
82,212
82,154
81,220
81,212
79,248
79,103
78,142
77,298
77,244
77,193
75,264
194,241
75,185
75,103
73,277
73,220
70,290
70,242
69,248
6,256
69,120
65,212
62,229
62,212
72,120
61,290
61,242
61,229
61,142
60,132
58,103
56,240
56,212
55,253
55,240
55,227
55,224
55,103
53,240
53,235
53,131
46,142
45,279
41,142
38,212
35,132
35,120
34,248
34,158
33,248
32,132
31,246
31,229
31,224
31,193
134,201
29,290
86,132
29,242
29,142
4,264
25,158
25,124
24,127
23,142
20,283
18,248
18,108
17,108
15,290
15,127
15,103
12,220
12,195
10,120
4,157
4,131
4,120
3,246
3,204
1,239
1,204
273,274
261,276
250,272
247,274
239,300
233,296
233,274
223,276
217,241
203,261
186,286
186,281
186,203
184,194
183,232
180,272
168,258
168,246
168,214
163,274
163,221
151,232
151,223
150,151
149,276
149,194
144,274
144,183
144,180
144,168
140,223
66,291
136,173
131,180
122,131
