281,287
265,266
263,281
244,266
231,244
223,281
223,225
222,291
220,281
220,231
218,281
218,225
218,220
212,238
212,218
205,230
203,275
201,212
179,223
179,218
172,202
163,284
159,212
156,194
156,176
154,212
139,297
139,266
136,281
133,267
133,199
132,281
132,163
130,212
128,212
120,291
114,172
112,218
112,212
110,201
110,163
107,267
107,233
107,222
107,159
107,114
105,290
105,240
95,254
95,199
95,194
94,237
94,225
94,202
94,163
94,107
88,230
84,281
80,112
78,80
156,284
76,275
76,267
95,112
76,224
76,130
76,94
72,76
62,281
62,218
62,88
60,107
57,281
50,244
18,223
156,222
16,156
16,95
11,50
281,296
270,297
259,281
253,270
231,270
223,231
206,296
206,231
206,216
204,270
204,231
202,231
198,230
196,270
196,232
176,266
172,216
165,281
163,198
163,196
163,172
162,266
162,206
159,209
159,196
156,201
156,162
153,281
145,266
140,266
135,266
134,253
134,231
131,162
123,196
121,287
120,206
76,223
119,285
119,176
119,172
118,163
118,159
114,156
135,285
114,118
112,298
112,163
112,136
107,287
131,198
104,201
104,198
104,114
103,119
222,290
99,232
99,223
99,159
95,268
95,232
95,172
72,95
95,139
93,104
91,163
88,270
88,202
88,178
88,120
87,287
87,210
87,159
87,107
266,294
84,183
83,231
81,216
81,202
81,151
266,275
60,88
81,118
119,235
80,141
80,119
78,232
78,173
78,165
78,88
76,300
76,296
76,216
76,192
212,275
76,132
76,114
72,114
70,183
70,165
223,291
70,159
70,80
59,223
59,202
59,141
58,119
156,198
55,266
95,184
55,232
55,196
55,183
55,95
55,88
50,287
50,266
50,216
50,204
50,198
50,197
50,162
50,121
50,99
50,80
104,223
50,55
38,131
38,112
37,95
37,76
36,119
36,50
25,296
99,281
25,266
25,202
80,232
25,165
25,132
25,107
25,80
88,133
25,43
23,270
23,196
23,107
55,87
23,95
23,88
23,70
21,202
21,162
20,285
20,107
20,95
119,198
8,159
8,80
118,206
6,178
6,119
6,80
265,269
254,269
240,300
223,269
223,237
206,223
198,281
183,262
47,223
180,281
131,296
178,206
178,196
204,206
178,183
67,159
76,201
175,269
175,244
175,218
175,206
175,196
166,183
136,183
163,188
163,175
163,228
80,131
20,119
162,281
152,254
152,215
152,162
143,183
143,157
133,281
152,232
197,266
152,195
137,295
95,212
112,175
137,206
268,281
37,256
25,87
115,186
137,212
95,183
109,222
177,295
124,156
95,198
109,152
80,226
107,295
6,50
107,177
90,291
20,175
65,177
104,262
94,206
16,80
94,137
87,240
87,95
86,177
206,212
159,223
202,223
167,175
86,105
37,112
183,240
104,131
70,295
26,88
94,241
87,212
167,262
222,267
70,270
70,177
50,170
95,195
50,104
70,107
87,206
25,55
57,175
159,284
57,76
178,222
220,266
54,212
94,115
38,44
53,95
267,270
157,206
80,223
104,119
83,118
46,177
81,163
33,266
27,222
80,206
5,46
163,183
23,152
88,172
21,115
243,270
159,220
163,212
16,270
131,163
95,156
94,262
20,262
104,156
16,266
105,156
137,177
9,296
9,266
25,177
9,119
94,270
6,152
86,104
3,241
3,152
230,281
6,175
114,231
222,223
196,262
114,163
204,212
206,281
70,196
118,216
5,218
103,183
156,241
